年,週,腸病毒健保就診人次,健保就診總人次,就診類別_年齡層_住院_0-2,就診類別_年齡層_住院_10-14,就診類別_年齡層_住院_15+,就診類別_年齡層_住院_3-4,就診類別_年齡層_住院_5-9,就診類別_年齡層_門診_0-2,就診類別_年齡層_門診_10-14,就診類別_年齡層_門診_15+,就診類別_年齡層_門診_3-4,就診類別_年齡層_門診_5-9,腸病毒急診就診人次,年齡別_0,年齡別_1-3,年齡別_16+,年齡別_4-6,年齡別_7-15,腸病毒總人數,區累積雨量,區平均雨量,區雨量標準差,區雨量最大值,區雨量最小值,區雨量全距,日溫度標準差,日最高溫度,日最低溫度,日溫差,週溫度標準差,區週平均溫度,區週均溫1-5,區週均溫6-9,區週均溫10-13,區週均溫14-17,區週均溫18-24,區週溫度標準差,平均RH,平均風速,最大風速,腸病毒總人數_moving_avg,爆發預測,DT
2009,5,239,253016,1,0,0,0,1,67,8,12,67,83,51.0,5.0,28.0,2.0,13.0,3.0,290.0,74.39999999999998,3.1,5.9811297464173325,22.6,0.0,22.6,1.3668036178290046,24.03,6.74,9.359999999999998,0.9323653767152044,16.156534391534393,15.282817460317464,15.423993055555556,17.27219742063492,17.37407738095238,15.865952380952379,0.9175876901170168,82.36257392093646,3.0587049000406497,11.69,466.42857142857144,0.0,2009-02-08
2009,6,405,761983,1,0,0,1,1,127,17,26,107,125,22.0,3.0,18.0,0.0,1.0,0.0,427.0,39.0,1.625,2.179200092574856,7.600000000000001,0.0,7.600000000000001,1.2846787008897649,24.03,11.41,10.11,1.1120837791648326,17.837501653439148,16.718238095238096,16.566339285714285,18.96053571428571,19.12752976190476,17.984461451247164,1.10110405013274,83.88493473895583,3.0498562703193732,10.92,440.7142857142857,0.0,2009-02-15
2009,7,388,681162,3,0,0,1,2,126,9,22,111,114,25.0,4.0,15.0,0.0,5.0,1.0,413.0,1.8,0.075,0.14218787326754634,0.6000000000000001,0.0,0.6000000000000001,2.191710651164758,31.11,12.45,12.739999999999998,1.9126079388923327,20.412450396825395,18.648182539682537,18.605401785714285,22.64677083333333,22.801830357142855,20.06312641723356,1.8874133633588843,75.03625896442914,2.3095079723656533,9.46,440.14285714285717,0.0,2009-02-22
2009,8,389,644326,1,1,0,0,0,96,16,23,104,148,15.0,1.0,9.0,1.0,1.0,3.0,404.0,276.20000000000005,11.508333333333335,22.085760052609672,92.0,0.0,92.0,1.6663569527081978,30.81,10.77,12.13,0.9720938132666866,18.386635251322748,17.547805555555556,17.23700892857143,19.0790873015873,19.790863095238095,18.444625850340127,0.957041093120371,82.06854492155614,3.320535714285714,12.36,465.42857142857144,0.0,2009-03-01
2009,9,427,605917,0,0,0,4,0,124,31,29,105,134,18.0,5.0,9.0,1.0,3.0,0.0,445.0,41.6,1.7333333333333334,2.2080222641179548,7.8,0.0,7.8,1.3994252417116309,28.46,12.5,9.400000000000002,1.1314175411560046,19.83527116402116,19.266444444444442,18.90696924603175,21.086498015873016,21.390922619047615,19.1681037414966,1.113001079247562,85.0748491104371,2.9930801589050744,11.7,444.7142857142857,0.0,2009-03-08
2009,10,460,641266,1,0,0,0,0,136,20,12,135,156,19.0,2.0,15.0,0.0,2.0,0.0,479.0,1296.8,54.03333333333333,54.509980471602574,175.8,0.6000000000000001,175.20000000000005,1.8723100054384525,26.49,9.98,12.179999999999998,1.3746445840020292,16.484905753968253,15.446865079365079,15.493804563492064,17.944809523809518,18.45861111111111,15.830644557823133,1.3593486345194588,85.60275591023381,3.3541587519719047,11.09,434.57142857142856,0.0,2009-03-15
2009,11,468,675731,6,0,1,0,0,158,18,16,132,137,27.0,3.0,20.0,0.0,4.0,0.0,495.0,334.0,13.916666666666664,18.18904750874444,72.39999999999998,0.0,72.39999999999998,2.110305451484599,26.16,7.48,16.150000000000002,1.4894139096967831,16.635376157407407,15.358833333333333,15.525391865079367,18.161527777777774,18.812916666666666,16.065073696145127,1.4667643636418355,78.63327755898122,2.7341001165349543,12.67,421.85714285714283,0.0,2009-03-22
2009,12,440,701090,2,0,0,0,1,143,28,27,119,120,25.0,8.0,14.0,0.0,2.0,1.0,465.0,46.8,1.95,3.8231559919954132,15.2,0.0,15.2,2.160475795501588,30.58,11.98,11.759999999999998,1.9448978327015725,21.415041335978838,19.315107142857144,19.607714285714284,23.384755952380953,23.84815476190477,21.43185090702948,1.927678640311484,77.79025542106915,1.9879035891814345,11.0,446.85714285714283,0.0,2009-03-29
2009,13,613,651018,2,0,0,1,1,198,29,27,142,213,37.0,5.0,29.0,0.0,2.0,1.0,650.0,514.0,21.416666666666668,30.010138383504692,110.2,0.6000000000000001,109.6,1.4192423366843976,27.73,12.1,12.079999999999998,1.0120154193975066,17.723625,16.920488095238095,16.965929563492068,18.834839285714292,19.096939484126985,17.31053231292517,0.9966248425611064,79.55996060737229,3.0978171359028397,10.83,478.7142857142857,0.0,2009-04-05
2009,14,656,662441,4,0,1,3,1,207,20,25,168,227,44.0,3.0,32.0,1.0,6.0,2.0,700.0,56.6,2.358333333333333,6.728260752499354,31.4,0.0,31.4,1.5831828094873426,29.38,11.42,10.72,1.1513053099230517,17.447174272486773,16.439007936507934,16.73913194444445,19.0271875,18.77112103174603,16.91248299319728,1.1326766052297959,75.47973640642711,3.348498363372188,10.65,519.7142857142857,0.0,2009-04-12
2009,15,823,705198,2,0,0,2,3,257,26,32,245,256,43.0,7.0,28.0,1.0,4.0,3.0,866.0,192.2,8.008333333333335,22.793857232514025,108.8,0.0,108.8,1.7426310069262188,29.34,11.65,10.52,1.5686180970630712,19.04853422619048,17.241222222222227,17.830540674603178,20.787291666666672,21.020198412698413,18.915226757369613,1.5563815146831947,77.00378654863357,2.784722051679424,9.95,585.7142857142857,0.0,2009-04-19
2009,16,1010,685765,9,0,0,3,3,309,30,37,319,300,47.0,6.0,27.0,0.0,11.0,3.0,1057.0,323.6,13.483333333333334,12.639746374267053,51.0,0.2,50.8,1.881587089950768,30.7,16.28,12.25,1.2652761142236637,22.904889219576717,21.627023809523806,21.591964285714287,23.96035714285714,24.52951388888889,23.03641156462585,1.2325093437809114,78.57490127175369,2.270432025721936,10.76,673.1428571428571,0.0,2009-04-26
2009,17,1184,636617,8,1,0,2,3,367,34,33,333,403,76.0,10.0,45.0,2.0,17.0,2.0,1260.0,851.8000000000003,35.49166666666667,34.18344268243309,135.2,2.4,132.79999999999998,1.8967683972541567,31.58,11.39,11.369999999999996,0.9413964346221996,22.19543774801588,21.51799603174603,21.247028769841272,22.816200892857147,23.513186507936506,22.11355158730159,0.9001742311437414,76.2346607262383,3.2120890108051254,10.84,784.7142857142857,1.0,2009-05-03
2009,18,1185,666205,7,0,0,4,2,327,32,34,362,417,75.0,9.0,46.0,1.0,19.0,0.0,1260.0,4.800000000000002,0.20000000000000004,0.3635573036585544,1.2000000000000002,0.0,1.2000000000000002,2.715002235000864,30.63,13.09,14.85,2.668506095565064,22.760752149470896,19.832031746031745,20.826660714285715,25.564136904761906,26.285391865079365,22.341876417233557,2.6502751438784755,58.33536761301885,3.412362965217432,10.99,894.0,1.0,2009-05-10
2009,19,1089,625835,14,0,1,6,1,325,40,43,315,344,66.0,7.0,41.0,0.0,15.0,3.0,1155.0,6.2,0.25833333333333336,0.5671566509057853,2.0,0.0,2.0,2.674288276619034,31.6,14.88,13.579999999999998,2.6212365122742605,23.290292658730163,20.318047619047626,21.38553571428572,26.140416666666663,26.555416666666666,23.00732993197279,2.61253621641504,59.84380133629757,2.907544642857143,10.77,992.5714285714286,1.0,2009-05-17
2009,20,821,591353,15,0,0,9,4,272,36,31,216,238,59.0,12.0,34.0,1.0,7.0,5.0,880.0,0.8,0.03333333333333333,0.112931940514656,0.4,0.0,0.4,2.27613344262643,32.06,18.6,10.73,2.1719126059098497,25.899093915343915,23.36716666666667,24.448244047619053,28.41583333333333,28.452986111111112,25.639166666666664,2.162861015365836,70.4126529331612,2.3472220429336392,9.61,1025.4285714285713,1.0,2009-05-24
2009,21,996,557193,14,0,0,9,8,333,33,38,252,309,85.0,13.0,44.0,0.0,25.0,3.0,1081.0,0.6000000000000001,0.025000000000000005,0.08968544062928813,0.4,0.0,0.4,1.4606815221483938,32.43,21.46,7.91,1.2937423032067257,26.35868964947091,25.024464285714288,25.66345734126985,28.159494047619052,27.689875992063488,25.919274376417235,1.2805812558983611,80.10384247938327,2.204006462843243,10.9,1079.857142857143,1.0,2009-05-31
2009,22,1260,483304,19,0,0,7,5,432,42,27,345,383,96.0,9.0,63.0,0.0,18.0,6.0,1356.0,309.2,12.883333333333333,18.949628117646565,72.19999999999997,0.0,72.19999999999997,2.478767762238379,33.75,15.69,12.9,2.241119870922704,24.601042493386245,22.114214285714286,23.01634920634921,27.151959325396824,27.37964285714286,24.237448979591843,2.2327847335445585,65.55517695783135,2.773019279498949,9.8,1149.857142857143,1.0,2009-06-07
2009,23,1277,565269,27,0,0,10,5,446,63,36,335,355,88.0,14.0,55.0,0.0,17.0,2.0,1365.0,1783.6,74.31666666666666,71.87767184699938,261.8,4.6000000000000005,257.2,1.9824528106327848,31.87,19.88,10.39,1.6398849702136522,26.05464699074074,24.28962301587302,24.74773809523809,27.763482142857146,28.133268849206342,25.89792233560091,1.6289010302263345,74.80874725090837,2.207121402275769,8.21,1193.857142857143,1.0,2009-06-14
2009,24,1240,546036,25,1,0,13,4,425,24,31,375,342,96.0,8.0,64.0,2.0,21.0,1.0,1336.0,552.8,23.03333333333333,22.897629774178863,79.8,0.4,79.39999999999998,1.8410400730261571,34.75,20.38,10.090000000000003,1.534069146192621,27.471959325396824,25.85345238095239,26.68392857142857,29.427425595238105,29.268139880952386,26.934540816326532,1.5266139084515402,75.70413558997897,2.559725150602409,9.18,1204.7142857142858,1.0,2009-06-21
2009,25,1452,540784,23,0,0,13,4,504,45,28,404,431,105.0,13.0,63.0,0.0,25.0,4.0,1557.0,201.0,8.375,18.03882889286572,58.20000000000001,0.0,58.20000000000001,1.6293663365860034,35.16,22.6,8.740000000000002,1.5116409095835468,28.39210631613757,26.647461904761904,27.443422619047624,30.171449404761898,30.171456349206352,28.14684693877551,1.495806799398964,78.21455907689996,1.8049190825438808,7.9,1247.142857142857,1.0,2009-06-28
2009,26,1765,539911,35,0,0,18,4,596,41,37,510,524,114.0,13.0,74.0,2.0,21.0,4.0,1879.0,141.60000000000005,5.900000000000001,13.58144514305871,60.2,0.0,60.2,1.7027702504362212,33.96,22.42,8.73,1.5735300619785653,28.713773974867724,26.98255158730159,27.90681547619048,30.654990079365078,30.57601190476191,28.23807823129252,1.5597761256145528,74.31896006645628,2.8918821715433163,12.54,1350.5714285714287,1.0,2009-07-05
2009,27,1921,557692,40,0,0,14,6,637,38,43,498,645,160.0,20.0,96.0,3.0,36.0,5.0,2081.0,92.2,3.8416666666666655,8.454888818165276,28.0,0.0,28.0,1.818043769545032,33.91,22.65,9.419999999999998,1.6972559254978117,28.494891038359786,26.63991666666667,27.54015476190476,30.345406746031752,30.74772817460317,28.02066326530613,1.6878949862872268,71.46914732827946,3.1232189429012345,10.44,1522.142857142857,1.0,2009-07-12
2009,28,2121,574354,39,1,0,10,8,750,56,43,625,589,145.0,21.0,93.0,0.0,26.0,5.0,2266.0,1.6,0.06666666666666668,0.32659863237109044,1.6,0.0,1.6,2.111201917119748,37.0,23.72,8.629999999999999,2.05595577939932,29.89494543650794,27.591357142857145,28.4275,32.208601190476195,32.41330357142857,29.61775510204081,2.0453193972285715,71.3141765873016,1.9978591952012463,8.46,1691.4285714285713,1.0,2009-07-19
2009,29,2079,565423,27,0,1,12,10,710,46,52,613,608,144.0,23.0,95.0,1.0,19.0,6.0,2223.0,371.39999999999986,15.474999999999996,26.86344291444027,96.6,0.0,96.6,1.739127849507456,36.05,23.73,10.670000000000002,1.5152207203880943,29.41040343915344,27.831654761904765,28.52604662698413,31.333844246031752,31.134727182539677,28.95899092970521,1.5043573854308765,75.93755635054737,2.328505959086053,13.78,1815.2857142857142,1.0,2009-07-26
2009,30,2100,571102,31,2,0,6,3,723,61,44,653,577,138.0,20.0,85.0,1.0,21.0,11.0,2238.0,34.0,1.4166666666666667,2.986879521400607,12.2,0.0,12.2,1.737372956274167,34.52,23.82,8.020000000000003,1.6730418700131384,29.643370535714286,27.7781626984127,28.535823412698413,31.373978174603177,31.877748015873017,29.342840136054424,1.663865476804615,73.04074385148672,3.2230350306568902,9.6,1940.0,1.0,2009-08-02
2009,31,2023,577893,33,1,0,21,4,704,54,49,640,517,129.0,17.0,75.0,2.0,28.0,7.0,2152.0,1.2,0.05,0.206418738616856,1.0,0.0,1.0,2.0264599263212046,39.2,24.01,11.900000000000002,1.9748845625895697,30.53013392857143,28.303785714285716,29.02738095238095,32.55,33.097857142857144,30.357619047619053,1.9627954649700832,70.94562219114553,2.6279761904761907,13.27,2056.5714285714284,1.0,2009-08-09
