年,週,腸病毒健保就診人次,健保就診總人次,就診類別_年齡層_住院_0-2,就診類別_年齡層_住院_10-14,就診類別_年齡層_住院_15+,就診類別_年齡層_住院_3-4,就診類別_年齡層_住院_5-9,就診類別_年齡層_門診_0-2,就診類別_年齡層_門診_10-14,就診類別_年齡層_門診_15+,就診類別_年齡層_門診_3-4,就診類別_年齡層_門診_5-9,腸病毒急診就診人次,年齡別_0,年齡別_1-3,年齡別_16+,年齡別_4-6,年齡別_7-15,腸病毒總人數,區累積雨量,區平均雨量,區雨量標準差,區雨量最大值,區雨量最小值,區雨量全距,日溫度標準差,日最高溫度,日最低溫度,日溫差,週溫度標準差,區週平均溫度,區週均溫1-5,區週均溫6-9,區週均溫10-13,區週均溫14-17,區週均溫18-24,區週溫度標準差,平均RH,平均風速,最大風速,腸病毒總人數_moving_avg,爆發預測,DT
2013,40,149,113601,4,0,0,1,1,64,2,0,41,36,14.0,2.0,8.0,0.0,3.0,1.0,163.0,39.6,1.6499999999999997,3.917519179498568,18.0,0.0,18.0,2.336745878317392,33.0,19.0,11.0,2.187987951797305,26.325396825396822,23.980952380952377,24.66666666666667,29.095238095238088,28.714285714285715,26.0,2.173608049852968,74.77777777777777,1.9652777777777781,6.2,145.42857142857142,0.0,2013-10-13
2013,41,161,101656,3,0,0,0,0,69,6,2,40,41,21.0,3.0,11.0,0.0,6.0,1.0,182.0,198.8,8.283333333333333,7.009289901804335,27.8,0.4,27.4,1.91918101031231,32.0,22.0,9.0,1.8074972889917773,26.890873015873016,25.190476190476183,25.559523809523807,29.214285714285715,28.97619047619048,26.3469387755102,1.7840905891628602,80.05357142857143,2.0640873015873016,5.3,158.42857142857142,0.0,2013-10-20
2013,42,185,110256,3,0,0,1,0,70,6,3,53,49,24.0,3.0,10.0,0.0,11.0,0.0,209.0,31.4,1.3083333333333331,1.6565854527668775,5.0,0.0,5.0,2.0446752849253165,31.0,17.0,11.0,1.875864411021964,24.24074074074075,22.4,22.91666666666667,26.630952380952376,26.38492063492064,23.72108843537415,1.857891331460824,74.02301587301586,2.062331349206349,5.1,169.71428571428572,0.0,2013-10-27
2013,43,280,112226,6,0,0,0,0,124,5,3,75,67,24.0,7.0,13.0,0.0,4.0,0.0,304.0,7.800000000000002,0.325,0.5950885940619335,2.6,0.0,2.6,1.9119541434234848,29.0,15.0,10.0,1.778352700471724,22.588955026455025,20.857142857142858,21.285714285714285,25.119047619047624,24.295634920634928,22.149659863945576,1.7702071549655922,70.27420634920635,1.9947222222222225,5.3,191.0,0.0,2013-11-03
2013,44,258,113207,6,0,1,0,3,87,7,2,80,72,10.0,0.0,5.0,0.0,3.0,2.0,268.0,352.8,14.7,9.992692982548713,37.4,0.8,36.6,2.0819036628070333,30.0,15.0,11.0,1.969830064817884,23.559523809523807,21.390476190476186,21.761904761904763,25.857142857142854,25.845238095238088,23.51700680272109,1.9603307320249368,79.83928571428571,1.9353174603174603,5.2,205.42857142857142,0.0,2013-11-10
2013,45,277,109447,6,0,0,1,1,103,9,3,78,76,16.0,0.0,10.0,0.0,6.0,0.0,293.0,71.2,2.966666666666667,3.4789636971082496,11.4,0.0,11.4,1.528349513149408,29.0,19.0,10.0,1.3424548975071449,24.25,22.84761904761905,23.142857142857146,26.01190476190476,25.73809523809524,24.027210884353746,1.3300202849561922,84.82142857142857,1.9894841269841268,5.5,225.28571428571428,1.0,2013-11-17
2013,46,351,107728,4,0,0,4,0,110,9,4,102,118,17.0,2.0,10.0,0.0,4.0,1.0,368.0,7.800000000000002,0.325,0.5168886853506065,2.0,0.0,2.0,1.5261018747189643,27.0,17.0,8.0,1.2358349191131743,22.67261904761905,21.723809523809525,22.011904761904763,24.559523809523807,23.857142857142854,21.972789115646254,1.2271624722962329,79.99642857142857,2.225605158730159,6.0,255.28571428571428,1.0,2013-11-24
2013,47,330,110755,3,0,0,1,0,116,15,9,88,98,13.0,1.0,10.0,0.0,1.0,1.0,343.0,59.2,2.466666666666667,5.556873273677397,26.0,0.0,26.0,1.7844944132016505,28.0,14.0,10.0,1.6564618165049332,20.271825396825395,18.48571428571429,18.797619047619047,22.083333333333336,22.345238095238106,20.170068027210878,1.6479863618773016,70.91071428571429,1.8695734126984125,6.1,281.0,1.0,2013-12-01
2013,48,248,108289,0,0,0,0,0,104,7,4,77,56,18.0,0.0,15.0,0.0,2.0,1.0,266.0,60.0,2.5,6.151139873156067,24.0,0.0,24.0,2.1416528714716154,25.0,9.8,12.2,1.4998178286448047,18.338888888888885,17.0,17.021428571428572,20.17857142857143,20.11904761904762,17.979591836734695,1.4872793070210135,69.35912698412697,2.1128968253968257,6.5,293.0,1.0,2013-12-08
2013,49,211,119423,5,0,0,0,1,66,10,6,46,77,15.0,1.0,10.0,0.0,3.0,1.0,226.0,18.6,0.775,2.17040368915855,9.8,0.0,9.8,2.518092661127164,26.0,11.0,12.0,2.4424781347979407,19.267857142857142,16.81904761904762,16.714285714285715,21.77380952380952,22.309523809523807,19.30612244897959,2.433248145891692,68.79761904761905,1.9370238095238097,5.8,295.42857142857144,1.0,2013-12-15
