年,週,腸病毒健保就診人次,健保就診總人次,就診類別_年齡層_住院_0-2,就診類別_年齡層_住院_10-14,就診類別_年齡層_住院_15+,就診類別_年齡層_住院_3-4,就診類別_年齡層_住院_5-9,就診類別_年齡層_門診_0-2,就診類別_年齡層_門診_10-14,就診類別_年齡層_門診_15+,就診類別_年齡層_門診_3-4,就診類別_年齡層_門診_5-9,腸病毒急診就診人次,年齡別_0,年齡別_1-3,年齡別_16+,年齡別_4-6,年齡別_7-15,腸病毒總人數,區累積雨量,區平均雨量,區雨量標準差,區雨量最大值,區雨量最小值,區雨量全距,日溫度標準差,日最高溫度,日最低溫度,日溫差,週溫度標準差,區週平均溫度,區週均溫1-5,區週均溫6-9,區週均溫10-13,區週均溫14-17,區週均溫18-24,區週溫度標準差,平均RH,平均風速,最大風速,腸病毒總人數_moving_avg,爆發預測,DT
2010,34,6443,1429247,95,6,1,41,21,1938,414,389,1807,1731,416.0,53.0,226.0,12.0,89.0,36.0,6859.0,299.6,12.483333333333334,25.216207118622645,120.00000000000004,0.0,120.00000000000004,2.011546963287973,37.41,18.83,9.779999999999998,1.9284159276306707,29.88534911186697,27.931158730158728,28.421437074829946,32.09109920634921,32.311562358276646,29.470884353741496,1.9071394234596863,70.88843271051597,2.040945270729672,6.35,8779.285714285714,0.0,2010-08-29
2010,35,5575,1410307,80,6,2,33,18,1761,326,335,1574,1440,372.0,43.0,190.0,11.0,90.0,38.0,5947.0,3688.6,153.69166666666666,124.47936765189036,498.0,11.6,486.4,1.5486623325413054,35.15,18.48,9.18,1.3141515528614558,28.2322052154195,26.86130612244898,27.38494897959184,29.97988095238095,29.66465986394557,27.878347910592808,1.2996328251514762,77.65340449557375,2.2337227063871805,7.8,7991.714285714285,0.0,2010-09-05
2010,36,5946,1455559,84,7,1,42,29,1709,356,291,1695,1732,445.0,47.0,226.0,8.0,122.0,42.0,6391.0,257.0,10.708333333333334,15.403554549311767,75.6,0.0,75.6,1.8176630187578118,35.83,18.52,9.53,1.6874804808637096,29.04125425170068,27.39168707482993,28.0249433106576,31.41482709750567,30.85255102040817,28.40891156462585,1.6741978021300363,74.21674683602775,2.379060384450601,10.95,7442.857142857143,0.0,2010-09-12
2010,37,6073,1484780,65,6,0,27,22,1721,436,349,1606,1841,364.0,35.0,190.0,7.0,88.0,44.0,6437.0,1777.7999999999995,74.07499999999997,73.07991605382959,247.0,5.4,241.6,1.883914752301624,34.98,13.05,19.62,1.6721541104121986,28.48742252456538,26.782530612244905,27.128647959183674,30.53732709750567,30.39837585034014,28.218297700032398,1.6493930077958496,74.22832832931171,2.4865370344160773,18.79,7004.857142857143,0.0,2010-09-19
2010,38,5443,1345265,64,6,0,32,18,1509,409,305,1405,1695,413.0,35.0,215.0,16.0,100.0,47.0,5856.0,1533.4,63.89166666666666,45.79853725276337,173.2,5.8,167.39999999999995,2.00674294249518,37.46,16.12,10.810000000000002,1.8057467306646915,27.72602702191988,25.97587528344671,26.59652777777778,29.961442743764177,29.96270691609977,27.066080336896658,1.790805455713418,74.58369799029569,2.2407316619772053,12.7,6652.428571428572,0.0,2010-09-26
2010,39,5701,1521372,67,6,1,34,21,1656,435,319,1511,1651,329.0,42.0,151.0,11.0,81.0,44.0,6030.0,1739.6,72.48333333333333,59.38879755780814,311.6,14.2,297.4,1.830039795191104,35.94,15.82,12.93,1.5930044227189075,27.4967358276644,26.044072562358274,26.56906462585033,29.876429705215426,29.033633786848068,26.826397797214128,1.5709975203479396,77.02496908506733,2.6666789321498925,12.81,6433.714285714285,0.0,2010-10-03
2010,40,5504,1503493,66,3,0,30,19,1561,476,292,1396,1661,352.0,28.0,187.0,17.0,75.0,45.0,5856.0,221.6,9.233333333333334,4.459544397344202,19.8,3.6,16.2,0.9273691705335116,30.68,14.04,5.370000000000001,0.7218109172974351,24.441287320483752,23.74303628117914,23.87465986394558,25.37076530612245,25.276275510204076,24.255558794946552,0.7053879346366279,75.60593729615134,2.459904235019366,11.39,6196.571428571428,0.0,2010-10-10
2010,41,4970,1471368,53,1,1,29,20,1397,415,267,1320,1467,317.0,35.0,163.0,13.0,76.0,30.0,5287.0,539.8000000000002,22.49166666666667,19.360558666630926,95.2,4.8,90.4,1.2725283273415997,33.23,7.68,18.72,1.0594212235755265,25.990426587301588,25.04556235827664,25.26227607709751,27.42679138321996,27.196298185941053,25.571566245545835,1.0387034314671866,81.14394535383042,2.418785055907964,11.35,5972.0,0.0,2010-10-17
2010,42,5021,1348780,67,3,2,21,19,1500,422,265,1275,1447,321.0,42.0,165.0,16.0,58.0,40.0,5342.0,7179.6,299.1500000000001,83.12333947344383,454.59999999999985,161.6,292.9999999999999,1.0325995326721802,31.76,0.4,28.43,0.6975260285696889,24.763673469387754,24.09798684807256,24.20388095238095,25.44741609977325,25.552434240362807,24.71761483641076,0.63090034464391,85.59933777632027,2.7235133845016164,18.43,5885.571428571428,0.0,2010-10-24
2010,43,4857,1419018,39,8,0,23,16,1320,431,310,1255,1455,281.0,23.0,143.0,15.0,56.0,44.0,5138.0,891.2,37.13333333333333,16.925172060435965,74.19999999999997,18.6,55.59999999999999,0.8995179338637779,29.97,8.49,6.8599999999999985,0.5054312319753445,19.449670256991684,19.251356009070296,19.08064058956916,20.11060941043084,19.92311224489796,19.153979591836734,0.4644054127339371,76.26315164305367,2.765185645398597,16.62,5706.571428571428,0.0,2010-10-31
2010,44,3745,1536277,30,4,2,14,8,1010,363,259,945,1110,177.0,14.0,82.0,10.0,48.0,23.0,3922.0,1002.8,41.78333333333333,14.012530624150429,72.4,20.800000000000004,51.6,0.815556791298877,25.5,9.93,5.689999999999998,0.6824901913672127,21.041840986394558,20.30056689342404,20.448268140589573,21.836839569161,21.809141156462587,21.017764820213802,0.6650501002405727,78.0779167978796,2.55307468590514,9.72,5347.285714285715,0.0,2010-11-07
2010,45,3502,1526085,43,4,1,8,11,920,314,230,833,1138,192.0,23.0,89.0,12.0,36.0,32.0,3694.0,310.2,12.925,9.479646388561859,36.2,1.4,34.8,1.5200605424392315,27.73,9.53,10.160000000000002,1.3751511750711083,21.425591836734696,19.966106575963718,20.5243112244898,23.197369614512482,22.995317460317462,21.073668286362164,1.3575799508201785,69.41374044114445,2.5651473091498143,7.64,5038.428571428572,0.0,2010-11-14
2010,46,2876,1428963,27,4,2,10,6,823,316,210,682,796,157.0,17.0,91.0,5.0,32.0,12.0,3033.0,1346.6,56.10833333333333,23.530847776938447,143.8,29.0,114.8,0.9951478853690034,27.21,11.11,6.3000000000000025,0.6699271928994482,20.37352229780801,19.774625850340136,20.104583333333334,21.345357142857143,21.010289115646266,20.03578393262067,0.6458008992576326,85.50053820759922,2.39749317270159,9.82,4610.285714285715,0.0,2010-11-21
