年,週,腸病毒健保就診人次,健保就診總人次,就診類別_年齡層_住院_0-2,就診類別_年齡層_住院_10-14,就診類別_年齡層_住院_15+,就診類別_年齡層_住院_3-4,就診類別_年齡層_住院_5-9,就診類別_年齡層_門診_0-2,就診類別_年齡層_門診_10-14,就診類別_年齡層_門診_15+,就診類別_年齡層_門診_3-4,就診類別_年齡層_門診_5-9,腸病毒急診就診人次,年齡別_0,年齡別_1-3,年齡別_16+,年齡別_4-6,年齡別_7-15,腸病毒總人數,區累積雨量,區平均雨量,區雨量標準差,區雨量最大值,區雨量最小值,區雨量全距,日溫度標準差,日最高溫度,日最低溫度,日溫差,週溫度標準差,區週平均溫度,區週均溫1-5,區週均溫6-9,區週均溫10-13,區週均溫14-17,區週均溫18-24,區週溫度標準差,平均RH,平均風速,最大風速,腸病毒總人數_moving_avg,爆發預測,DT
2016,48,4431,1015227,65,1,2,23,8,1566,177,214,1369,1006,202.0,20.0,126.0,9.0,36.0,11.0,4633.0,16.0,0.6666666666666666,1.2699423700264536,4.4,0.0,4.4,2.13199489878556,29.0,16.0,11.0,1.9659841618610807,21.73250360750361,19.77316017316017,19.948051948051948,23.733766233766236,24.418831168831172,21.4730983302412,1.952024716720828,76.31101902483482,2.5178692469810886,9.7,4057.285714285714,1.0,2016-12-04
2016,49,4175,1018058,51,2,1,14,9,1496,171,193,1297,941,158.0,20.0,100.0,7.0,22.0,9.0,4333.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1524245249045846,29.0,15.0,12.0,2.03557797572304,21.568542568542565,19.866233766233766,19.754329004329005,23.740259740259727,24.383116883116887,20.97186147186148,2.017317296333499,73.56728468899522,2.485616740715425,9.8,4152.428571428572,1.0,2016-12-11
2016,50,4030,1016678,58,1,0,20,10,1462,156,183,1204,936,149.0,16.0,90.0,5.0,31.0,7.0,4179.0,0.4,0.016666666666666666,0.056465970257328,0.2,0.0,0.2,2.4309122891323125,30.0,12.0,13.0,2.2489041485746726,19.14583333333333,17.192207792207792,17.068722943722943,21.56060606060606,22.200216450216452,18.60296846011132,2.2327469281690835,68.12384386180439,2.6413199001291106,11.0,4158.142857142857,1.0,2016-12-18
2016,51,3262,1007941,37,1,0,17,11,1111,128,178,998,781,162.0,18.0,100.0,9.0,27.0,8.0,3424.0,1.0,0.04166666666666666,0.14421200175184926,0.6000000000000001,0.0,0.6000000000000001,2.721654438842496,31.0,12.0,16.0,2.5871801701100283,21.6700937950938,19.24935064935065,19.430735930735928,24.534632034632033,25.13961038961039,21.059369202226343,2.5614827543913448,73.08646616541353,2.064547732968786,8.0,4032.1428571428573,1.0,2016-12-25
2016,52,3222,1001678,38,1,0,14,4,1182,145,149,950,739,159.0,24.0,86.0,18.0,21.0,10.0,3381.0,128.8,5.366666666666667,6.590814864621077,19.4,0.0,19.4,1.9678844641967843,26.0,8.1,13.9,1.4598700435982097,17.947411616161613,16.721212121212126,16.795454545454547,19.396212121212123,20.072348484848487,17.439393939393938,1.4308862000300908,76.11841491841494,2.9630681818181817,13.0,3973.5714285714284,1.0,2017-01-01
2017,1,3044,1017038,31,1,1,26,4,673,205,155,904,1044,118.0,11.0,69.0,11.0,17.0,10.0,3162.0,0.2,0.008333333333333333,0.0408248290463863,0.2,0.0,0.2,2.0959111823001084,27.0,15.0,11.0,2.0030618486929206,21.10858585858585,19.285714285714285,19.345238095238106,23.14610389610389,23.86796536796537,20.67717996289425,1.9681948618949148,79.8889482228298,1.7604622351332877,6.2,3911.1428571428573,1.0,2017-01-08
2017,2,2816,1008619,29,1,1,14,3,647,174,132,750,1065,116.0,12.0,66.0,11.0,21.0,6.0,2932.0,48.0,2.0,4.303284892912068,20.0,0.0,20.0,1.9521797171896835,26.0,12.0,12.0,1.6660252190256173,18.318001443001442,17.142857142857142,16.740259740259738,19.768398268398272,20.863636363636363,17.775510204081627,1.6462193521759445,75.4840367965368,2.778084415584416,9.1,3720.5714285714284,0.0,2017-01-15
2017,3,2171,1057173,24,0,1,12,6,465,107,124,623,809,91.0,13.0,46.0,5.0,15.0,12.0,2262.0,9.6,0.4000000000000001,0.8235659473079355,3.2,0.0,3.2,2.3195729632918187,27.0,11.0,12.0,2.0900804932304418,17.529040404040405,15.84155844155844,15.896103896103895,19.59090909090909,20.629870129870127,16.717377860235,2.0627180682262622,72.70462377534746,2.9813603611300974,10.0,3381.8571428571427,0.0,2017-01-22
2017,4,1559,1000405,13,1,1,5,6,315,100,138,434,546,94.0,17.0,44.0,7.0,17.0,9.0,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0361298320239887,28.0,11.0,16.0,2.9691315737440718,17.696428571428573,14.78917748917749,14.959415584415586,20.15584415584416,22.168831168831172,17.37600494743352,2.944037170732416,68.41396815903396,2.5757967361585785,10.0,2999.0,0.0,2017-01-29
2017,5,922,707905,16,1,2,9,4,267,57,74,243,249,95.0,16.0,50.0,7.0,18.0,4.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,2.085372367965395,27.0,14.0,11.0,1.91052411812914,18.68234126984127,17.03636363636364,17.15422077922078,20.669264069264074,21.30952380952381,18.09461966604824,1.8787162462314788,73.32625373322742,2.808701336675021,10.0,2547.285714285714,0.0,2017-02-05
